customer_id,first_name,last_name,id_number,date_of_birth,gender,email,phone,province,city,registration_date,customer_segment,kyc_status,risk_rating,is_active
C0744,Nompumelelo,Pretorius,6601102243186,1963-09-24,F,nompumelelo_pretorius77@outlook.com,+27797103303,Mpumalanga,Witbank,2016-09-07,RETAIL,VERIFIED,LOW,True
C0745,Siyabonga,Pillay,1610201640181,1958-07-16,F,siyabonga_pillay910@outlook.com,+27634063837,KwaZulu-Natal,Durban,2019-10-06,PREMIUM,VERIFIED,LOW,True
C0746,Nokukhanya,Chauke,1710288946188,1976-09-10,M,nokukhanya.chauke320@icloud.com,+27742559735,Northern Cape,Kimberley,2022-06-23,RETAIL,VERIFIED,LOW,False
C0747,Mbali,Nkosi,8307181751182,2003-01-04,M,mbali_nkosi173@gmail.com,+27652742713,Western Cape,George,2015-05-18,RETAIL,VERIFIED,LOW,True
C0748,Nosipho,Khumalo,0810263072188,1971-05-06,M,nosipho.khumalo628@icloud.com,+27734229140,Mpumalanga,Nelspruit,2021-07-25,RETAIL,VERIFIED,LOW,False
C0749,Siyabonga,Sithole,0312144177180,1960-04-13,F,siyabonga.sithole765@hotmail.com,+27683150688,Eastern Cape,Makhanda,2019-02-19,PRIVATE_WEALTH,VERIFIED,HIGH,True
C0750,Nomsa,Khumalo,6411132178084,1960-02-08,M,nomsakhumalo114@yahoo.com,+27607934960,Eastern Cape,Makhanda,2017-05-26,RETAIL,VERIFIED,LOW,True
C0751,Naledi,Cele,1211174506183,1963-02-03,M,naledi_cele193@icloud.com,+27679219381,Limpopo,Tzaneen,2025-12-19,CORPORATE,VERIFIED,LOW,True
C0752,Tshepo,Dlamini,0607044705084,1975-01-23,M,tshepo.dlamini485@icloud.com,+27792095468,Gauteng,Centurion,2025-03-11,RETAIL,VERIFIED,LOW,True
C0753,Busisiwe,Radebe,9004152187083,1993-08-05,F,busisiweradebe522@yahoo.com,+27843427531,North West,Mahikeng,2017-06-18,RETAIL,VERIFIED,LOW,True
C0754,Bheki,Mabaso,9602084633183,1999-11-17,M,bhekimabaso4@icloud.com,+27641328330,Free State,Welkom,2022-05-05,PREMIUM,VERIFIED,LOW,True
C0755,Thandeka,Molefe,2307094455086,2003-12-21,F,thandeka_molefe484@gmail.com,+27834292843,KwaZulu-Natal,Durban,2020-06-29,RETAIL,PENDING,LOW,True
C0756,Anele,Pillay,1701231249089,1962-04-17,M,anele.pillay210@icloud.com,+27767918250,North West,Rustenburg,2016-08-17,RETAIL,EXPIRED,LOW,True
C0757,Mpho,Maseko,0105019625181,1975-02-27,F,mpho.maseko349@yahoo.com,+27672992782,Eastern Cape,Port Elizabeth,2017-02-05,PRIVATE_WEALTH,VERIFIED,LOW,True
C0758,Nokuthula,Dlamini,2112240104183,1986-12-12,F,nokuthula.dlamini516@gmail.com,+27824847505,North West,Mahikeng,2021-03-24,RETAIL,VERIFIED,HIGH,True
C0759,Nokukhanya,Mahlangu,2010014509082,1964-01-31,M,nokukhanyamahlangu184@gmail.com,+27664507628,KwaZulu-Natal,Durban,2019-06-08,RETAIL,VERIFIED,MEDIUM,True
C0760,Kagiso,Dlamini,2405277074081,1964-04-09,F,kagiso.dlamini176@icloud.com,+27721589375,Western Cape,Stellenbosch,2018-12-05,PREMIUM,PENDING,LOW,True
C0761,Ayanda,Zulu,7412272722188,1999-10-17,F,ayanda.zulu849@icloud.com,+27839939702,KwaZulu-Natal,Ballito,2019-11-02,CORPORATE,VERIFIED,MEDIUM,True
C0762,Busisiwe,Pillay,2501076648186,1998-01-14,F,busisiwepillay119@gmail.com,+27641902483,Free State,Bloemfontein,2020-02-26,PREMIUM,VERIFIED,MEDIUM,True
C0763,Thandiwe,Shabalala,1704262071080,1995-08-12,M,thandiweshabalala566@yahoo.com,+27626689354,KwaZulu-Natal,Durban,2017-02-05,RETAIL,VERIFIED,LOW,True
C0764,Nonhlanhla,Botha,0712211464089,1989-09-07,M,nonhlanhlabotha650@icloud.com,+27812344809,Eastern Cape,Port Elizabeth,2022-03-21,RETAIL,VERIFIED,HIGH,True
C0765,Nomsa,Chauke,2201280497085,1964-10-18,M,nomsachauke195@gmail.com,+27782648539,Gauteng,Johannesburg,2024-11-05,PREMIUM,VERIFIED,LOW,True
C0766,Sipho,Maseko,2102268257184,1973-05-26,M,siphomaseko833@gmail.com,+27648999013,KwaZulu-Natal,Umhlanga,2021-06-10,RETAIL,PENDING,LOW,True
C0767,Siyabonga,Du Plessis,0109147656080,2003-10-04,M,siyabongaduplessis268@gmail.com,+27677340038,Gauteng,Sandton,2022-09-30,PREMIUM,VERIFIED,MEDIUM,True
C0768,Palesa,Naidoo,6905173733185,1954-05-25,F,palesa.naidoo804@outlook.com,+27827296917,Mpumalanga,Nelspruit,2015-12-10,PREMIUM,VERIFIED,LOW,True
C0769,Nokuthula,Maharaj,2501258615082,1955-10-16,M,nokuthula.maharaj951@outlook.com,+27637571242,Northern Cape,Upington,2020-09-02,PRIVATE_WEALTH,VERIFIED,LOW,True
C0770,Thabo,Sithole,1508088448086,1966-11-03,M,thabo_sithole249@icloud.com,+27642099420,Free State,Bloemfontein,2018-03-05,PREMIUM,VERIFIED,LOW,True
C0771,Sandile,Abrahams,6104142138188,1988-08-28,M,sandile_abrahams984@gmail.com,+27682378554,Free State,Welkom,2025-05-12,PRIVATE_WEALTH,VERIFIED,LOW,False
C0772,Lwazi,Mokoena,0103133753185,1998-10-04,M,lwazi.mokoena983@outlook.com,+27602419467,Limpopo,Tzaneen,2025-07-15,RETAIL,VERIFIED,LOW,True
C0773,Sandile,Radebe,2302123955084,1979-09-30,M,sandileradebe852@icloud.com,+27616703062,Northern Cape,Kimberley,2015-11-04,RETAIL,VERIFIED,HIGH,True
C0774,Ayanda,Shabalala,2606078621189,1978-04-08,M,ayandashabalala228@icloud.com,+27642714223,Eastern Cape,Port Elizabeth,2017-01-07,RETAIL,VERIFIED,LOW,True
C0775,Naledi,Pretorius,0710033243183,1962-02-01,F,naledi.pretorius41@outlook.com,+27741583133,Gauteng,Midrand,2016-09-21,CORPORATE,PENDING,MEDIUM,True
C0776,Khethukuthula,Naidoo,1309248592080,1966-08-01,M,khethukuthula.naidoo601@gmail.com,+27636613463,Western Cape,George,2024-04-22,RETAIL,VERIFIED,LOW,False
C0777,Nokuthula,Mahlangu,2208094647086,1950-04-11,M,nokuthula_mahlangu625@icloud.com,+27723246910,Mpumalanga,Witbank,2016-04-19,RETAIL,VERIFIED,MEDIUM,True
C0778,Sandile,Ngcobo,8509165618089,1962-07-01,F,sandile.ngcobo835@yahoo.com,+27654616926,Western Cape,Paarl,2026-05-06,RETAIL,VERIFIED,LOW,True
C0779,Bongani,Zulu,2305058514180,1982-11-29,M,bongani.zulu505@outlook.com,+27738191881,Free State,Bloemfontein,2024-10-06,CORPORATE,VERIFIED,LOW,True
C0780,Kagiso,Maharaj,0109075919186,2004-06-30,M,kagiso_maharaj158@gmail.com,+27762219358,Gauteng,Johannesburg,2022-03-09,CORPORATE,VERIFIED,HIGH,True
C0781,Themba,Zwane,8709183004189,1959-10-05,F,themba_zwane782@icloud.com,+27813392360,Limpopo,Tzaneen,2019-09-24,CORPORATE,VERIFIED,LOW,False
C0782,Naledi,Khumalo,1404114889087,1999-05-15,M,naledi.khumalo218@icloud.com,+27677279755,Free State,Bloemfontein,2017-10-13,RETAIL,VERIFIED,LOW,True
C0783,Lerato,Du Plessis,0910060258184,2002-04-18,M,leratoduplessis724@icloud.com,+27828058810,Limpopo,Polokwane,2023-06-07,PRIVATE_WEALTH,VERIFIED,MEDIUM,True
C0784,Precious,Zulu,8310139318082,1979-08-22,M,precious.zulu791@outlook.com,+27796194113,Northern Cape,Upington,2019-05-12,CORPORATE,PENDING,LOW,True
C0785,Mpho,Ngcobo,1701140376182,1985-09-15,M,mpho_ngcobo996@icloud.com,+27608415350,KwaZulu-Natal,Ballito,2018-11-25,PREMIUM,VERIFIED,HIGH,True
C0786,Bheki,Williams,1906213997088,1951-07-28,F,bheki_williams984@gmail.com,+27742976444,Eastern Cape,East London,2018-03-13,CORPORATE,VERIFIED,LOW,True
C0787,Palesa,Naidoo,0802269021189,1983-12-10,F,palesanaidoo75@icloud.com,+27661250535,Limpopo,Polokwane,2025-10-22,PRIVATE_WEALTH,VERIFIED,MEDIUM,True
C0788,Sibusiso,Mabaso,2402093146186,1998-07-30,M,sibusisomabaso816@yahoo.com,+27699540127,Northern Cape,Upington,2021-02-05,PREMIUM,VERIFIED,LOW,False
C0789,Thandeka,Chauke,9207206400181,1954-12-13,M,thandekachauke207@icloud.com,+27622362546,Eastern Cape,Port Elizabeth,2019-05-03,PRIVATE_WEALTH,VERIFIED,HIGH,True
C0790,Lerato,Zulu,0802109937085,1954-11-16,F,lerato.zulu884@icloud.com,+27849754480,Mpumalanga,Nelspruit,2019-05-24,PRIVATE_WEALTH,PENDING,MEDIUM,True
C0791,Lerato,Maseko,0801167219189,1975-04-04,F,lerato.maseko732@yahoo.com,+27763344288,Limpopo,Polokwane,2024-01-17,PREMIUM,VERIFIED,LOW,True
C0792,Sipho,Pretorius,2608130781089,2003-12-28,M,sipho.pretorius407@outlook.com,+27799951249,Western Cape,George,2020-11-22,RETAIL,VERIFIED,LOW,True
C0793,Kagiso,Shabalala,0504126575087,1998-11-13,M,kagiso.shabalala210@icloud.com,+27652705514,Limpopo,Tzaneen,2016-10-05,PREMIUM,VERIFIED,LOW,True
C0794,Nokuthula,Radebe,9109195651181,1967-01-30,M,nokuthula.radebe913@icloud.com,+27815978272,Northern Cape,Upington,2021-11-20,RETAIL,VERIFIED,HIGH,True
C0795,Khethukuthula,Dlamini,6202144512180,1971-03-21,F,khethukuthuladlamini257@yahoo.com,+27637683364,KwaZulu-Natal,Ballito,2025-07-20,PREMIUM,PENDING,HIGH,True
C0796,Mthunzi,Petersen,0201272645087,2002-11-04,M,mthunzipetersen199@gmail.com,+27689714496,Northern Cape,Kimberley,2024-06-01,RETAIL,VERIFIED,MEDIUM,True
C0797,Dumisani,Khumalo,1704048442088,1978-07-27,F,dumisani_khumalo235@gmail.com,+27828543762,Mpumalanga,Nelspruit,2015-07-07,RETAIL,VERIFIED,LOW,True
C0798,Thandiwe,Petersen,0107288134086,1996-06-30,M,thandiwe_petersen783@gmail.com,+27607310193,Western Cape,George,2018-03-22,RETAIL,VERIFIED,LOW,True
C0799,Khethukuthula,Petersen,2111120243188,1990-02-16,M,khethukuthula_petersen584@outlook.com,+27642222424,KwaZulu-Natal,Durban,2018-11-28,RETAIL,VERIFIED,LOW,True
C0800,Precious,Chauke,2411093853189,2004-08-19,F,precious.chauke976@hotmail.com,+27653128593,Gauteng,Midrand,2015-11-06,PRIVATE_WEALTH,VERIFIED,HIGH,True
C0801,Mpho,Petersen,1912234108182,1976-09-30,F,mphopetersen567@hotmail.com,+27842107585,Northern Cape,Upington,2016-11-19,RETAIL,VERIFIED,LOW,True
C0802,Nomsa,Mahlangu,0504186580186,1992-11-06,M,nomsamahlangu192@hotmail.com,+27608583409,North West,Rustenburg,2021-03-01,RETAIL,VERIFIED,MEDIUM,True
C0803,Precious,Botha,0410197151182,1961-08-14,F,preciousbotha201@hotmail.com,+27781640552,Northern Cape,Upington,2022-02-20,PREMIUM,VERIFIED,MEDIUM,True
C0804,Nokuthula,Govender,2106256392189,1979-10-10,F,nokuthula.govender32@hotmail.com,+27633817224,Gauteng,Sandton,2021-04-09,PRIVATE_WEALTH,VERIFIED,MEDIUM,True
C0805,Busisiwe,Sithole,1204055783182,1972-02-16,M,busisiwesithole590@hotmail.com,+27687566356,KwaZulu-Natal,Ballito,2019-12-26,PRIVATE_WEALTH,VERIFIED,HIGH,False
C0806,Mandla,Pillay,8003185535182,1980-10-20,F,mandlapillay176@yahoo.com,+27734718705,Mpumalanga,Nelspruit,2019-12-26,RETAIL,VERIFIED,MEDIUM,True
C0807,Nosipho,Ndlovu,0011168502186,2000-02-14,F,nosiphondlovu329@gmail.com,+27785820173,Northern Cape,Upington,2020-11-13,RETAIL,VERIFIED,MEDIUM,True
C0808,Nosipho,Radebe,1908060768088,1979-12-06,M,nosipho.radebe89@outlook.com,+27724526333,Western Cape,Cape Town,2023-11-06,RETAIL,VERIFIED,LOW,True
C0809,Khethukuthula,Molefe,1110076872188,1958-09-26,M,khethukuthula_molefe872@icloud.com,+27711768265,Western Cape,Stellenbosch,2015-05-12,CORPORATE,VERIFIED,MEDIUM,True
C0810,Mandla,Ngcobo,0508138670089,1996-12-26,F,mandla.ngcobo620@hotmail.com,+27649019741,Western Cape,Cape Town,2015-02-25,RETAIL,VERIFIED,MEDIUM,True
C0811,Nhlanhla,Naidoo,1707140956189,1995-06-09,F,nhlanhlanaidoo453@icloud.com,+27686010518,KwaZulu-Natal,Pietermaritzburg,2018-10-04,RETAIL,VERIFIED,LOW,False
C0812,Busisiwe,Pretorius,2506264719088,1961-07-25,F,busisiwe.pretorius991@hotmail.com,+27628182448,Limpopo,Tzaneen,2022-06-15,RETAIL,PENDING,LOW,True
C0813,Palesa,Mabaso,1811081191082,1960-05-20,F,palesa.mabaso214@outlook.com,+27606435425,Free State,Welkom,2022-08-16,RETAIL,VERIFIED,MEDIUM,True
C0814,Lindiwe,Petersen,1609206276189,1994-01-06,M,lindiwepetersen960@icloud.com,+27678097975,Western Cape,Paarl,2025-01-26,PRIVATE_WEALTH,VERIFIED,MEDIUM,True
C0815,Vusi,Mkhize,1612232747184,1968-10-06,M,vusi.mkhize825@hotmail.com,+27652776056,Gauteng,Pretoria,2017-12-31,RETAIL,VERIFIED,LOW,True
C0816,Thabo,Abrahams,6002174009184,1993-12-02,M,thaboabrahams567@yahoo.com,+27766788258,Free State,Bloemfontein,2015-07-18,PREMIUM,VERIFIED,LOW,True
C0817,Precious,Mokoena,1005245950187,1962-03-04,F,preciousmokoena965@yahoo.com,+27616459880,KwaZulu-Natal,Umhlanga,2018-03-12,PREMIUM,VERIFIED,MEDIUM,True
C0818,Precious,Naidoo,1201182976181,1992-01-21,M,precious_naidoo704@gmail.com,+27664327277,Northern Cape,Kimberley,2024-12-07,PREMIUM,VERIFIED,HIGH,True
C0819,Lindiwe,Radebe,6910193507182,1959-01-17,F,lindiweradebe875@outlook.com,+27822264379,Gauteng,Sandton,2021-10-19,RETAIL,VERIFIED,LOW,True
C0820,Zinhle,Mahlangu,1704119108184,1987-06-28,M,zinhlemahlangu661@icloud.com,+27769272875,Eastern Cape,Makhanda,2019-11-28,RETAIL,VERIFIED,LOW,True
C0821,Andile,Sithole,2302067320180,1966-10-04,M,andile.sithole166@icloud.com,+27616555099,Free State,Welkom,2020-07-12,PREMIUM,VERIFIED,MEDIUM,False
C0822,Naledi,Molefe,9509082140080,1958-11-04,M,naledi_molefe747@outlook.com,+27614161506,North West,Mahikeng,2018-11-20,RETAIL,VERIFIED,MEDIUM,True
C0823,Precious,Du Plessis,0612246098182,1971-03-31,F,precious.duplessis207@gmail.com,+27605666250,Northern Cape,Upington,2021-10-10,RETAIL,VERIFIED,LOW,True
C0824,Sandile,Pillay,7004289347080,1963-05-22,M,sandilepillay357@hotmail.com,+27602551474,Western Cape,George,2021-10-16,RETAIL,VERIFIED,MEDIUM,True
C0825,Lerato,Williams,1502079723181,2004-08-10,M,lerato_williams50@yahoo.com,+27843532214,Eastern Cape,Port Elizabeth,2018-05-28,RETAIL,VERIFIED,MEDIUM,False
C0826,Precious,Maharaj,9812221462081,1984-04-28,F,precious.maharaj936@gmail.com,+27651702145,North West,Rustenburg,2017-09-17,PREMIUM,VERIFIED,LOW,True
C0827,Bheki,Chauke,9912243507084,2001-04-22,M,bheki_chauke346@icloud.com,+27669995078,North West,Rustenburg,2015-04-20,PREMIUM,VERIFIED,MEDIUM,True
C0828,Bheki,Ndlovu,6505019148188,1962-08-13,F,bhekindlovu681@gmail.com,+27713258787,KwaZulu-Natal,Umhlanga,2018-05-14,PREMIUM,VERIFIED,LOW,True
C0829,Sibusiso,Mahlangu,2602260020089,2003-06-28,F,sibusisomahlangu598@yahoo.com,+27781286698,Limpopo,Tzaneen,2017-03-07,RETAIL,VERIFIED,LOW,True
C0830,Nhlanhla,Pretorius,2403070443181,1964-01-05,M,nhlanhla_pretorius953@yahoo.com,+27618087699,Limpopo,Tzaneen,2017-10-05,RETAIL,VERIFIED,LOW,True
C0831,Lerato,Mokoena,0207149679086,1970-06-22,M,lerato_mokoena544@yahoo.com,+27842795827,Gauteng,Centurion,2022-09-05,RETAIL,EXPIRED,LOW,True
C0832,Thabo,Khumalo,6701205950187,2000-08-21,F,thabo_khumalo915@outlook.com,+27692088545,Free State,Bloemfontein,2023-04-27,RETAIL,VERIFIED,HIGH,True
C0833,Nonhlanhla,Radebe,6603274114186,1950-03-31,M,nonhlanhlaradebe61@gmail.com,+27639626559,KwaZulu-Natal,Pietermaritzburg,2017-10-01,RETAIL,VERIFIED,HIGH,True
C0834,Nokukhanya,Khumalo,2402162652188,1953-10-28,M,nokukhanya.khumalo832@hotmail.com,+27728512186,Western Cape,George,2017-05-29,RETAIL,VERIFIED,MEDIUM,False
C0835,Lerato,Van der Merwe,1308044038087,1970-07-25,F,lerato.vandermerwe833@gmail.com,+27697058607,Western Cape,Stellenbosch,2021-03-07,RETAIL,VERIFIED,LOW,True
C0836,Sibusiso,Nkosi,1109288652187,1988-03-18,F,sibusiso_nkosi509@hotmail.com,+27604431979,Gauteng,Midrand,2017-09-14,PREMIUM,VERIFIED,HIGH,True
C0837,Sibusiso,Williams,1405277167186,1963-05-12,M,sibusisowilliams66@outlook.com,+27795035722,Mpumalanga,Nelspruit,2018-02-06,PREMIUM,VERIFIED,LOW,False
C0838,Thandiwe,Maharaj,1011190408081,1954-07-16,F,thandiwe_maharaj683@hotmail.com,+27763085800,Mpumalanga,Nelspruit,2020-08-28,RETAIL,VERIFIED,LOW,True
C0839,Nokukhanya,Zulu,2112035188080,1972-12-03,M,nokukhanya_zulu663@hotmail.com,+27839336696,Free State,Bloemfontein,2023-11-10,PREMIUM,VERIFIED,LOW,True
C0840,Bongani,Molefe,2607139879181,1986-11-11,F,bongani.molefe222@gmail.com,+27785809273,North West,Mahikeng,2016-02-07,RETAIL,VERIFIED,LOW,True
C0841,Khethukuthula,Maharaj,1611199750189,2000-12-31,M,khethukuthula_maharaj827@hotmail.com,+27602123999,KwaZulu-Natal,Pietermaritzburg,2020-12-03,RETAIL,VERIFIED,HIGH,True
C0842,Sipho,Molefe,2609282810081,1986-11-07,M,siphomolefe682@yahoo.com,+27605353544,North West,Rustenburg,2017-02-17,PRIVATE_WEALTH,PENDING,LOW,False
C0843,Zanele,Khumalo,0302150367188,1952-09-27,M,zanele_khumalo916@hotmail.com,+27686102187,Limpopo,Tzaneen,2018-02-06,RETAIL,VERIFIED,HIGH,True
C0844,Bheki,Du Plessis,1606150188080,1952-04-21,F,bheki.duplessis429@hotmail.com,+27786372033,Eastern Cape,Makhanda,2025-08-13,PREMIUM,VERIFIED,LOW,True
C0845,Sandile,Zulu,6503178186182,2003-10-27,F,sandilezulu155@hotmail.com,+27767578422,Free State,Welkom,2025-09-13,PREMIUM,VERIFIED,LOW,True
C0846,Naledi,Sithole,8701169041082,1993-09-26,F,naledisithole230@hotmail.com,+27717331500,Western Cape,George,2022-12-10,RETAIL,PENDING,LOW,True
C0847,Thandiwe,Mokoena,1312214637186,1999-01-21,M,thandiwemokoena440@outlook.com,+27605456778,Free State,Bloemfontein,2025-02-28,PREMIUM,VERIFIED,LOW,True
C0848,Andile,Ndlovu,8210253983184,1998-09-06,M,andilendlovu991@gmail.com,+27824724585,Mpumalanga,Nelspruit,2020-12-18,PREMIUM,VERIFIED,LOW,True
C0849,Nonhlanhla,Mkhize,2409159862086,1951-12-24,M,nonhlanhla_mkhize76@gmail.com,+27662894922,Free State,Welkom,2020-07-26,RETAIL,VERIFIED,LOW,True
C0850,Ayanda,Mahlangu,9012140006182,1972-04-21,M,ayanda_mahlangu570@outlook.com,+27792583694,Mpumalanga,Nelspruit,2023-12-26,RETAIL,VERIFIED,LOW,True
C0851,Busisiwe,Chauke,6710047027180,1967-05-04,F,busisiwe.chauke807@outlook.com,+27827985879,Free State,Welkom,2024-01-07,PRIVATE_WEALTH,VERIFIED,MEDIUM,True
C0852,Bongani,Chauke,1909198955088,1998-07-16,M,bongani_chauke854@icloud.com,+27813440417,Northern Cape,Kimberley,2017-03-04,RETAIL,VERIFIED,LOW,True
C0853,Mandla,Mabaso,1211134342189,1998-04-21,M,mandla_mabaso714@hotmail.com,+27838387790,Eastern Cape,East London,2021-12-27,CORPORATE,VERIFIED,LOW,True
C0854,Zanele,Pillay,2511021812089,1962-02-03,M,zanelepillay800@gmail.com,+27787061877,Limpopo,Tzaneen,2020-07-11,PREMIUM,VERIFIED,MEDIUM,True
C0855,Bongani,Botha,0104279764183,1987-10-17,F,bongani_botha727@yahoo.com,+27843109953,Western Cape,George,2017-03-30,PREMIUM,VERIFIED,LOW,True
C0856,Mthunzi,Nkosi,2010102226188,2002-01-25,F,mthunzi.nkosi301@yahoo.com,+27737292205,Gauteng,Johannesburg,2021-02-22,PREMIUM,VERIFIED,LOW,True
C0857,Mthunzi,Maharaj,0803015091186,1982-09-03,F,mthunzi_maharaj551@icloud.com,+27608560170,Gauteng,Sandton,2021-12-02,PREMIUM,EXPIRED,LOW,True
C0858,Sipho,Maharaj,1105266626182,1966-07-15,F,siphomaharaj297@outlook.com,+27612818628,KwaZulu-Natal,Pietermaritzburg,2023-11-23,PREMIUM,VERIFIED,LOW,False
C0859,Thabo,Mahlangu,0303054818087,1988-05-31,F,thabo_mahlangu411@icloud.com,+27646301688,Mpumalanga,Nelspruit,2016-07-05,RETAIL,VERIFIED,LOW,True
C0860,Mandla,Zulu,1611130982088,1951-05-07,M,mandlazulu529@icloud.com,+27739073202,Limpopo,Tzaneen,2026-02-03,CORPORATE,VERIFIED,MEDIUM,True
C0861,Nhlanhla,Van der Merwe,2207264310086,1956-10-30,M,nhlanhla.vandermerwe55@gmail.com,+27669871152,Gauteng,Sandton,2020-08-20,RETAIL,VERIFIED,LOW,True
C0862,Nhlanhla,Mahlangu,1111066037188,1965-09-07,F,nhlanhla.mahlangu688@yahoo.com,+27814901721,Mpumalanga,Nelspruit,2026-04-17,RETAIL,VERIFIED,MEDIUM,False
C0863,Busisiwe,Dlamini,8305217654182,1967-08-29,M,busisiwe.dlamini968@gmail.com,+27663586439,Gauteng,Centurion,2025-01-13,RETAIL,VERIFIED,MEDIUM,True
C0864,Mthunzi,Petersen,2407253379084,1964-12-04,F,mthunzi.petersen197@yahoo.com,+27817367070,Western Cape,George,2018-10-22,PRIVATE_WEALTH,PENDING,LOW,True
C0865,Anele,Dlamini,2601095389080,1984-09-07,M,aneledlamini559@outlook.com,+27793429782,Western Cape,George,2020-12-25,PREMIUM,VERIFIED,MEDIUM,True
C0866,Thabo,Dlamini,1208168276188,1956-01-04,F,thabo.dlamini286@outlook.com,+27685268011,Western Cape,Cape Town,2023-01-23,RETAIL,VERIFIED,MEDIUM,True
C0867,Anele,Zwane,1904159051080,1978-10-03,M,anele.zwane151@hotmail.com,+27818658687,Limpopo,Polokwane,2026-04-08,PREMIUM,VERIFIED,LOW,True
C0868,Sandile,Jacobs,2412200998185,1993-03-05,M,sandile.jacobs281@icloud.com,+27763307375,Mpumalanga,Nelspruit,2020-09-10,RETAIL,VERIFIED,LOW,True
C0869,Anele,Maseko,6804279121089,1990-05-01,M,anele.maseko244@hotmail.com,+27822731464,Mpumalanga,Witbank,2018-05-21,CORPORATE,EXPIRED,MEDIUM,True
C0870,Thandiwe,Shabalala,1609029471082,1963-01-27,M,thandiwe.shabalala16@gmail.com,+27654859085,KwaZulu-Natal,Pietermaritzburg,2018-12-10,PRIVATE_WEALTH,VERIFIED,MEDIUM,True
C0871,Nonhlanhla,Naidoo,1611209144186,1960-12-01,M,nonhlanhla.naidoo838@hotmail.com,+27694176779,Western Cape,Cape Town,2023-05-11,RETAIL,VERIFIED,LOW,True
C0872,Nokukhanya,Ngcobo,0210170776184,1987-10-13,M,nokukhanya_ngcobo317@yahoo.com,+27746308180,Limpopo,Polokwane,2017-03-11,RETAIL,VERIFIED,MEDIUM,True
C0873,Thandiwe,Shabalala,2605119639187,1956-09-08,F,thandiweshabalala48@gmail.com,+27748262031,KwaZulu-Natal,Durban,2023-09-30,RETAIL,VERIFIED,LOW,True
C0874,Zinhle,Ngcobo,0705017323181,1985-10-12,F,zinhle_ngcobo43@hotmail.com,+27791252403,Western Cape,Cape Town,2023-03-28,PREMIUM,VERIFIED,LOW,True
C0875,Siyabonga,Pretorius,1810206639086,2004-06-13,F,siyabongapretorius240@gmail.com,+27818272068,KwaZulu-Natal,Ballito,2026-08-31,PRIVATE_WEALTH,VERIFIED,LOW,False
C0876,Mthunzi,Mabaso,9707065947181,2001-01-29,F,mthunzi.mabaso710@icloud.com,+27834971964,Western Cape,Paarl,2017-11-02,RETAIL,VERIFIED,LOW,True
C0877,Nhlanhla,Van der Merwe,0902180095182,1956-07-14,F,nhlanhla_vandermerwe523@outlook.com,+27712975996,Northern Cape,Kimberley,2025-04-30,RETAIL,VERIFIED,LOW,True
C0878,Mthunzi,Ngcobo,0309229034084,1958-03-31,F,mthunzi_ngcobo273@yahoo.com,+27653729968,Mpumalanga,Nelspruit,2018-02-28,PREMIUM,VERIFIED,LOW,True
C0879,Lerato,Mabaso,6802279069184,1983-06-14,F,lerato_mabaso446@gmail.com,+27793120959,Free State,Welkom,2015-01-24,PRIVATE_WEALTH,VERIFIED,MEDIUM,True
C0880,Thabo,Mahlangu,8504235606184,1954-09-28,F,thabo.mahlangu848@yahoo.com,+27645671550,Gauteng,Johannesburg,2025-07-17,CORPORATE,VERIFIED,HIGH,True
C0881,Busisiwe,Nkosi,2009062636187,1971-07-26,M,busisiwe_nkosi75@yahoo.com,+27737260277,Gauteng,Johannesburg,2015-02-21,RETAIL,VERIFIED,LOW,True
C0882,Lerato,Zulu,1903287599081,1978-04-05,M,lerato.zulu766@icloud.com,+27617085554,Western Cape,Paarl,2020-02-06,CORPORATE,PENDING,LOW,True
C0883,Kagiso,Molefe,2507195143080,1993-05-30,F,kagisomolefe588@gmail.com,+27696489988,Gauteng,Johannesburg,2021-07-28,RETAIL,VERIFIED,MEDIUM,True
C0884,Vusi,Jacobs,1306059751184,1992-05-13,M,vusijacobs91@icloud.com,+27839634736,Northern Cape,Kimberley,2018-03-03,CORPORATE,VERIFIED,LOW,True
C0885,Ayanda,Zwane,6203129199183,1966-06-08,M,ayanda_zwane219@icloud.com,+27728345910,Western Cape,Cape Town,2020-09-28,PREMIUM,PENDING,LOW,True
C0886,Palesa,Maharaj,0809140637187,1967-05-21,M,palesa_maharaj954@outlook.com,+27819445312,Northern Cape,Kimberley,2019-05-19,PREMIUM,EXPIRED,LOW,True
C0887,Nompumelelo,Naidoo,0108277279180,1985-04-20,F,nompumelelonaidoo344@icloud.com,+27722343211,KwaZulu-Natal,Durban,2023-03-03,CORPORATE,VERIFIED,LOW,True
C0888,Thabo,Williams,2406040696184,1952-06-21,M,thabo.williams974@yahoo.com,+27622679685,Gauteng,Midrand,2025-05-18,PREMIUM,PENDING,LOW,False
C0889,Sipho,Mkhize,1411130884082,1952-02-19,F,sipho_mkhize942@hotmail.com,+27676286954,Limpopo,Tzaneen,2021-01-04,PREMIUM,VERIFIED,LOW,True
C0890,Zanele,Petersen,1010120975082,1987-06-22,M,zanele_petersen114@gmail.com,+27714600370,KwaZulu-Natal,Pietermaritzburg,2019-02-08,CORPORATE,VERIFIED,MEDIUM,True
C0891,Mbali,Sithole,7801278066087,1967-02-28,M,mbalisithole564@icloud.com,+27616936879,North West,Mahikeng,2023-03-19,PREMIUM,PENDING,MEDIUM,True
